:START_ID,:END_ID,:TYPE,subject_entity,object_entity,source_type
SANDERS,WARREN,COMMENT,ORG,GPE,Wiki
THE_IOWA_CAUCUS,WHO,GAIN,ORG,ORG,Wiki
CANDIDATES,THE_IOWA_CAUCUS,APPLY,PERSON,ORG,Wiki
KLOBUCHAR,BUTTIGIEG,QUESTION,ORG,PERSON,Wiki
BIDEN,SANDERS,PRESS,PERSON,ORG,Wiki
SANDERS,MEDICARE,FUND,ORG,ORG,Wiki
MODERATOR_LINSEY_DAVIS,BUTTIGIEG,INQUIRE,PERSON,PERSON,Wiki
THE_NATIONAL_SECURITY_COUNCIL,WHO,FIRE,ORG,ORG,Wiki
TRUMP,WHO,FIRE,ORG,ORG,Wiki
WARREN,BLOOMBERG,REPRIMAND,GPE,PERSON,Wiki
WARREN,BUTTIGIEG,ATTACK,GPE,PERSON,Wiki
BIDEN,SANDERS,HIT,PERSON,ORG,Wiki
EDUCATION,BARACK_OBAMA,PRAISE,ORG,PERSON,Wiki
WARREN,KLOBUCHAR,SUSPEND,GPE,ORG,Wiki
CANDIDATES,CLIMATE_ACTION,IMPLEMENT,PERSON,ORG,Wiki
JOE_BIDEN,PROTESTERS,INTERRUPT,PERSON,ORG,Wiki
MSNBC,YANG,JOIN,ORG,PERSON,Wiki
GEORGE_FLOYD,WHO,MURDER,PERSON,ORG,Wiki
THE_DEMOCRATIC_PARTY,PRESIDENTIAL_PRIMARIES,ORGANIZE,ORG,ORG,Wiki
SOUTH_CAROLINA,BIDEN,WIN,GPE,PERSON,Wiki
CANDIDATES,DELEGATES,DIVIDE,PERSON,GPE,Wiki
LIBERAL,WHO,CONSIDER,ORG,ORG,Wiki
BIDEN,TRUMP,INTERRUPT,PERSON,ORG,Wiki
BIDEN,TRUMP,CRITICIZE,PERSON,ORG,Wiki
BIDENS,TRUMP,INTERRUPT,PERSON,ORG,Wiki
BIDENS,TRUMP,CRITICIZE,PERSON,ORG,Wiki
TRUMP,WALLACE,INTERRUPT,ORG,PERSON,Wiki
BIDEN,TRUMP,PRESS,PERSON,ORG,Wiki
COHOST_BRIAN_KILMEADE,TRUMP,CRITICIZE,PERSON,ORG,Wiki
HUBERT_HUMPHREY,RICHARD_NIXON,DEBATE,PERSON,PERSON,Wiki
TRUMP,BIDEN,CRITICIZE,ORG,PERSON,Wiki
TRUMP,NANCY_PELOSI,BLAME,ORG,PERSON,Wiki
BIDEN,TRUMP,ASK,PERSON,ORG,Wiki
BIDEN,UNITY,STRESS,PERSON,GPE,Wiki
TRUMP,WHO,APPOINT,ORG,ORG,Wiki
THE_COVID19_PANDEMIC,CONCERNS,REGARD,ORG,PERSON,Wiki
WHO,CHINA,VISIT,ORG,GPE,Wiki
TRUMPS,BIDEN,RESPOND,PERSON,PERSON,Wiki
BIDEN,THE_TAX_CUTS,DESCRIBE,PERSON,ORG,Wiki
TRUMP,THE_PARIS_AGREEMENT,CONDEMN,ORG,ORG,Wiki
BIDEN,TRUMP,REJOIN,PERSON,ORG,Wiki
BIDEN,TRUMP,BAN,PERSON,ORG,Wiki
BIDEN,TRUMP,CONDEMN,PERSON,ORG,Wiki
THE_STATE,HILLARY_CLINTON,WIN,GPE,PERSON,Wiki
TRUMP,FLORIDA,CARRY,ORG,GPE,Wiki
ASIAN_AMERICANS,BIDEN,SUPPORT,NORP,PERSON,Wiki
TRUMP,VICTORY,DECLARE,ORG,PERSON,Wiki
BIDEN,ARIZONA,WIN,PERSON,GPE,Wiki
FOX_NEWS,BIDEN,DECLARE,ORG,PERSON,Wiki
BIDEN,GROUND,LEAD,PERSON,ORG,Wiki
BIDEN,GROUND,GAIN,PERSON,ORG,Wiki
MURPHY,BIDEN,ACKNOWLEDGE,PERSON,PERSON,Wiki
TRUMP,WHO,SUPPORT,ORG,ORG,Wiki
TRUMP,GOVERNORS,SUPPORT,ORG,ORG,Wiki
GOVERNORS,STATES,SUPPORT,ORG,GPE,Wiki
GOVERNORS,VOTES,TELL,ORG,PERSON,Wiki
TRUMP,DEMOCRATS,DECERTIFY,ORG,NORP,Wiki
TRUMP,PENCE,PRESSURE,ORG,ORG,Wiki
CAMPAIGN,AMERICANS,VACCINATE,ORG,NORP,Wiki
NATO,UKRAINE,ADMIT,ORG,GPE,Wiki
RUSSIA,COVID19,DISCUSS,GPE,PERSON,Wiki
BIDEN,PUTIN,WARN,PERSON,PERSON,Wiki
PUTIN,THE_UNITED_STATES,CRITICIZE,PERSON,GPE,Wiki
THE_BIDEN_INAUGURAL_COMMITTEE,PEOPLE,URGE,ORG,ORG,Wiki
2015,WHO,DIE,PRODUCT,ORG,Wiki
THE_US,INNOVATION,STIMULATE,ORG,ORG,Wiki
SENATE,ARUN_MAJUMDAR,CONFIRM,ORG,PERSON,Wiki
BUILDINGS,ENERGY,SAVE,GPE,ORG,Wiki
SYSTEMS,BIOFUELS,CREATE,ORG,PERSON,Wiki
ARPAE,THE_ENERGY_INNOVATION_SUMMIT,HOST,ORG,ORG,Wiki
THE_US,AUSTRALIA,HELP,ORG,GPE,Wiki
AUSTRALIA,THE_US,APPROACH,GPE,ORG,Wiki
PARLIAMENT,JOHNSON,TELL,ORG,PERSON,Wiki
AUSTRALIA,HEU,BUY,GPE,ORG,Wiki
THE_U.S.,JAPAN,INVITE,ORG,GPE,Wiki
AUSTRALIA,FRANCE,TRUST,GPE,GPE,Wiki
FRANCE,NATO,LEAVE,GPE,ORG,Wiki
FRANCE,INDIA,CONTACT,GPE,GPE,Wiki
CHINA,AUSTRALIA,TARGET,GPE,GPE,Wiki
BEIJING,KIRIBATI,TELL,GPE,GPE,Wiki
CNN,WHO,TELL,ORG,ORG,Wiki
THE_COVID19_PANDEMIC,JOSEPH_MERCOLA,DRAW,ORG,PERSON,Wiki
THE_UNITED_STATES,VERIZON,LAUNCH,GPE,GPE,Wiki
WHO,AIRCRAFT,DIRECT,ORG,ORG,Wiki
THE_UNITED_STATES,INNOVATION,FACILITATE,GPE,ORG,Wiki
LAW,2021,SIGN,PERSON,PRODUCT,Wiki
DONALD_TRUMP,2021,SIGN,ORG,PRODUCT,Wiki
STATES,GRANTS,PROVIDE,GPE,ORG,Wiki
GRANTS,STATES,PROVIDE,ORG,GPE,Wiki
DYER,THE_WASHINGTON_POST,TELL,PERSON,ORG,Wiki
CHICAGO,BIDEN,ARREST,GPE,PERSON,Wiki
2015,BESHEAR,ELECT,PRODUCT,ORG,Wiki
BESHEAR,BEVIN,SUE,ORG,GPE,Wiki
DANIEL_CAMERON,BEVIN,SUCCEED,PERSON,GPE,Wiki
BESHEAR,BEVIN,DEFEAT,ORG,GPE,Wiki
BESHEAR,A_STATE_OF_EMERGENCY,DECLARE,ORG,ORG,Wiki
BESHEAR,CUSTOMERS,REQUIRE,ORG,ORG,Wiki
BESHEAR,BEVIN,CRITICIZE,ORG,GPE,Wiki
TRUMP,STATE_GOVERNMENTS,TELL,ORG,ORG,Wiki
ARTEMIS_1,NASA,PLAN,ORG,ORG,Wiki
ARTEMIS,NASA,PLAN,ORG,ORG,Wiki
NRHO,HLS,REACH,ORG,ORG,Wiki
NRHO,PPE,DELIVER,ORG,ORG,Wiki
NASA,THE_SENATE_JUDICIARY_COMMITTEE,REQUEST,ORG,ORG,Wiki
NASA,SPACEX,CONTRACT,ORG,ORG,Wiki
BLUE_ORIGIN,NASA,SUE,ORG,ORG,Wiki
ORBITBEYONDS,NASA,GRANT,ORG,ORG,Wiki
NASA,MASTEN_SPACE_SYSTEMS,SELECT,ORG,ORG,Wiki
NASA,FIREFLY_AEROSPACE,SELECT,ORG,PERSON,Wiki
NASA,BOEING,PURCHASE,ORG,ORG,Wiki
LEO,STARSHIP_HLS,LAUNCH,ORG,PRODUCT,Wiki
CLPS,THE_SPACEX_FALCON_HEAVY,SELECT,ORG,ORG,Wiki
LOCKHEED_MARTIN,ORION,CONCEIVE,PERSON,ORG,Wiki
GATEWAY,DRAGON_XL,STAY,PERSON,ORG,Wiki
THE_DEMOCRATIC_NATIONAL_CONVENTION,WHO,WORK,ORG,ORG,Wiki
OBAMA,BIDEN,ASK,PERSON,PERSON,Wiki
OBAMA,BIDEN,APOLOGIZE,PERSON,PERSON,Wiki
BIDEN,DONALD_TRUMP,CONTRAST,PERSON,PERSON,Wiki
DONALD_TRUMP,WHO,VOTE,PERSON,ORG,Wiki
2020,WHO,VOTE,PRODUCT,ORG,Wiki
TRUMP,WHO,VOTE,ORG,ORG,Wiki
CBS,YOUNG_SHELDON,AIR,ORG,PERSON,Wiki
OBAMA,BIDEN,TELL,PERSON,PERSON,Wiki
WHO,HILLARY_CLINTON,SUPPORT,ORG,PERSON,Wiki
BIDEN,MCCAIN,ATTACK,PERSON,PERSON,Wiki
BIDENS,OBAMA,REMARK,PERSON,PERSON,Wiki
THE_REPUBLICAN_NATIONAL_COMMITTEE,THE_FEDERAL_ELECTION_COMMISSION,INVESTIGATE,ORG,ORG,Wiki
JOHN_MCCAIN,OBAMA,CRITICIZE,PERSON,PERSON,Wiki
JONATHAN_HOEFLER,GOTHAM,DESIGN,PERSON,ORG,Wiki
BARACK_OBAMA,JOSS_STONE,ASK,PERSON,PERSON,Wiki
RESEARCH,YOUTUBE,RELEASE,ORG,ORG,Wiki
WHO,MCCAIN,FAVOR,ORG,PERSON,Wiki
BIDEN,BEAU,INTRODUCE,PERSON,PERSON,Wiki
JOE_BIDEN,BEAU,MENTION,PERSON,PERSON,Wiki
BUTTIGIEG,BIDEN,ENDORSE,PERSON,PERSON,Wiki
SANDERS,BROOKLYN_COLLEGE,ATTEND,ORG,ORG,Wiki
THE_U.S.,SANDERS,REELECT,ORG,ORG,Wiki
2012,SANDERS,REELECT,PRODUCT,ORG,Wiki
SANDERS,THE_VIETNAM_WAR,OPPOSE,ORG,EVENT,Wiki
SANDERS,LINDA_NIEDWESKE,SELECT,ORG,PERSON,Wiki
THE_CITIZENS_PARTY,GREG_GUMA,NOMINATE,ORG,PERSON,Wiki
THE_CITIZENS_PARTY,SANDERS,ENDORSE,ORG,ORG,Wiki
SANDERS,NOAM_CHOMSKY,PRAISE,ORG,PERSON,Wiki
SANDERS,ALLIES,ALIENATE,ORG,ORG,Wiki
SANDERS,LEGISLATION,INTRODUCE,ORG,PERSON,Wiki
THE_UNITED_STATES,WHO,BRING,GPE,ORG,Wiki
SANDERS,CLINTON,ENDORSE,ORG,PERSON,Wiki
SUSAN_PAGE,THE_DEMOCRATIC_PARTY,DESCRIBE,PERSON,ORG,Wiki
NPR,SANDERS,DESCRIBE,ORG,ORG,Wiki
ABBY_PHILLIP,SANDERS,QUESTION,PERSON,ORG,Wiki
ABBY_PHILLIP,ELIZABETH_WARREN,ASK,PERSON,PERSON,Wiki
HILLARY_CLINTON,DONALD_TRUMP,BEAT,PERSON,PERSON,Wiki
NOAM_CHOMSKY,SANDERS,DESCRIBE,PERSON,ORG,Wiki
SANDERS,LEGISLATION,SUPPORT,ORG,PERSON,Wiki
SANDERS,BLACK_LIVES_MATTER,SUPPORT,ORG,ORG,Wiki
THE_UNION_ADDRESS,SANDERS,CRITICIZE,ORG,ORG,Wiki
SANDERS,VERMONTS_LIBERTY_UNION_PARTY,JOIN,ORG,ORG,Wiki
SANDERS,JESSE_JACKSON,SUPPORT,ORG,PERSON,Wiki
LARRY,CNN,TELL,PERSON,ORG,Wiki
SANDERS,MEDIA,ADDRESS,ORG,GPE,Wiki
KIMMEL,SANDERS,ASK,PERSON,ORG,Wiki
WASHINGTON,THE_FOUNDATION,LEAVE,GPE,ORG,Wiki
BIDEN,GROUND,REGAINING,PERSON,ORG,Wiki
THE_DEMOCRATIC_NATIONAL_CONVENTION,BIDEN,NOMINATE,EVENT,PERSON,Wiki
TRUMP,BIDEN,DEFEAT,ORG,PERSON,Wiki
BIDEN,SUPPORT,GARNER,PERSON,ORG,Wiki
LAUNCH,BIDEN,EXPECT,NORP,PERSON,Wiki
JIM_CLYBURN,BIDEN,ENDORSE,PERSON,PERSON,Wiki
WHO,PETE_BUTTIGIEG,SUSPEND,ORG,PERSON,Wiki
WHO,TRUMP,DEFEAT,ORG,ORG,Wiki
BIDEN,SANDERS,DEBATE,PERSON,ORG,Wiki
WHO,TRUMPS,WATCH,ORG,PERSON,Wiki
TRUMP,BIDEN,PRESS,ORG,PERSON,Wiki
BIDEN,THE_ELECTORAL_COLLEGE,ELECT,PERSON,ORG,Wiki
BIDEN,TRUMP,LEAD,PERSON,ORG,Wiki
DONALD_TRUMP,THE_U.S.,DAMAGE,PERSON,ORG,Wiki
DONALD_TRUMP,SCIENCE,REJECT,PERSON,ORG,Wiki
NATURE,BIDEN,ENDORSE,ORG,PERSON,Wiki
BIDEN,DONALD_TRUMP,ATTACK,PERSON,PERSON,Wiki
KAMALA_HARRIS,BIDEN,CRITICIZE,PERSON,PERSON,Wiki
TRUMP,UKRAINE,COERCE,ORG,GPE,Wiki
AGREEMENT,THE_BIDEN_ADMINISTRATION,REACH,PRODUCT,ORG,Wiki
CONCERNS,BITFINEX,REQUEST,PERSON,PERSON,Wiki
THE_U.S._TREASURY_DEPARTMENT,BLENDER.IO,SANCTION,ORG,GPE,Wiki
WHO,TAXATION,EVADE,ORG,ORG,Wiki
MEDICARE,STATES,SUPPORT,ORG,GPE,Wiki
GEORGE_W._BUSH,HUNTER_BIDEN,APPOINT,PERSON,PERSON,Wiki
JOE_BIDEN,NAME,CASH,PERSON,NORP,Wiki
PELOSI,THE_HOUSE_RULES_COMMITTEE,CONSIDER,PERSON,ORG,Wiki
MANCHIN,CONCERNS,RAISE,PERSON,PERSON,Wiki
PARENTS,DRUGS,BUY,ORG,PERSON,Wiki
CONCERNS,DRUGS,BUY,PERSON,PERSON,Wiki
MANCHIN,THE_WHITE_HOUSE,PRESENT,PERSON,ORG,Wiki
REPUBLICANS,MANCHIN,COMMEND,NORP,PERSON,Wiki
MANCHIN,DEMOCRATS,BLAME,PERSON,NORP,Wiki
MANCHIN,ACTIVISTS,BLAME,PERSON,NORP,Wiki
PROTESTORS,SENATORS_MANCHIN,CONFRONT,ORG,PERSON,Wiki
FIELD,BIDEN,INTERVIEW,PERSON,PERSON,Wiki
THE_WHITE_HOUSE,CDC,TRUST,ORG,ORG,Wiki
THE_FEDERAL_GOVERNMENT,HOSPITALS,PAY,ORG,ORG,Wiki
CHINA,WHO,TRAVEL,GPE,ORG,Wiki
TRUMP,GOVERNORS,TELL,ORG,ORG,Wiki
THE_PRESS_CONFERENCE,TRUMP,HOLD,ORG,ORG,Wiki
TRUMP,PROTESTORS,PRAISE,ORG,ORG,Wiki
TRUMP,PROTESTORS,ENCOURAGE,ORG,ORG,Wiki
WHO,THE_WHITE_HOUSES,VIOLATE,ORG,ORG,Wiki
THE_U.S.,THE_WORLD,LEAD,ORG,ORG,Wiki
TRUMP,THE_WORLD,LEAD,ORG,ORG,Wiki
WHO,TRUMP,OPPOSE,ORG,ORG,Wiki
SYMPTOMS,PEOPLE,HAVE,ORG,ORG,Wiki
MESSONNIER,DISRUPTION,TELL,PERSON,PERSON,Wiki
WALTER_REED,TRUMP,ADMIT,PERSON,ORG,Wiki
THE_TRUMP_ADMINISTRATION,CHRISTI_GRIMM,REPLACE,ORG,ORG,Wiki
SOUTH_AFRICA,BIDEN,ADD,GPE,PERSON,Wiki
OPINION,INFORMATION,BASE,ORG,ORG,Wiki
MITCH_MCCONNELL,STATES,SUPPORT,PERSON,GPE,Wiki
STATES,CONGRESS,CHANGE,GPE,ORG,Wiki
WHO,HISTORICALLY_BLACK_COLLEGES,ATTEND,ORG,ORG,Wiki
MNUCHIN,THE_FEDERAL_RESERVE,RELEASE,ORG,ORG,Wiki
THE_NATION,CLAY,INHABIT,ORG,GPE,Wiki
THOMAS,ANITA_HILL,HARASS,PERSON,PERSON,Wiki
ANITA_HILL,THE_SENATE_JUDICIARY_COMMITTEE,TELL,PERSON,ORG,Wiki
ANITA,THE_SENATE_JUDICIARY_COMMITTEE,TELL,PERSON,ORG,Wiki
CLARENCE_THOMAS,ANITA,HARASS,PERSON,PERSON,Wiki
CLARENCE_THOMAS,WENDELL_PIERCE,CAST,PERSON,PERSON,Wiki
JOHN_DANFORTH,BILL_IRWIN,PORTRAY,PERSON,PERSON,Wiki
MARK_PAOLETTA,DANIEL_SAULI,CAST,PERSON,PERSON,Wiki
BIDEN,ZOE_LISTERJONES,REPLACE,PERSON,PERSON,Wiki
HISTORIANS,COLUMBUS,CRITICIZE,NORP,GPE,Wiki
COLUMBUS,THE_OHIO_COUNTRY,COMPRISE,GPE,ORG,Wiki
THE_NATIONAL_ROAD,COLUMBUS,REACH,ORG,GPE,Wiki
JOHN_BROOKS,VOTERS,CHOOSE,PERSON,ORG,Wiki
COLUMBUS,THE_CHRISTOPHER_COLUMBUS_QUINCENTENNIAL_JUBILEE,HOLD,GPE,ORG,Wiki
COLUMBUS,THE_OHIO_HISTORY_CONNECTION,HEADQUARTER,GPE,ORG,Wiki
COLUMBUS,OHIO_ROLLER_DERBY,FIND,GPE,ORG,Wiki
COLUMBUS,OHIO_ROLLER_GIRLS,FIND,GPE,ORG,Wiki
FRANKLIN_PARK,THE_JUNETEENTH_OHIO_FESTIVAL,HOLD,GPE,ORG,Wiki
FRANKLIN_PARK,THE_ASIAN_FESTIVAL,HOLD,GPE,EVENT,Wiki
WHO,HIGHBALL_HALLOWEEN,CELEBRATE,ORG,ORG,Wiki
THE_GREATER_COLUMBUS_CONVENTION_CENTER,WHO,DESIGN,ORG,ORG,Wiki
THE_DOI_SYSTEM,THE_HANDLE_SYSTEM,COMBINE,ORG,ORG,Wiki
OPENURL,DOI,SELECT,GPE,ORG,Wiki
THE_SELECTIVE_SERVICE_SYSTEM,BIDEN,RECLASSIFY,ORG,PERSON,Wiki
WHO,TERRY,DEFEAT,ORG,ORG,Wiki
BIDEN,LAW,PRACTICE,PERSON,PERSON,Wiki
SENATE,BIDEN,INTERRUPT,ORG,PERSON,Wiki
THE_HUNGARIAN_PEOPLES_REPUBLIC,BIDEN,SPEND,GPE,PERSON,Wiki
WOODROW_WILSON,THE_WHITE_HOUSE,WIN,PERSON,ORG,Wiki
WAR_DEMOCRATS,NORTHERN_DEMOCRATS,DIVIDE,NORP,NORP,Wiki
ANDREW_JOHNSON,LINCOLN,REPLACE,PERSON,ORG,Wiki
RECONSTRUCTION,REDEEMERS,END,ORG,ORG,Wiki
WOODROW_WILSON,CONGRESS,LEAD,PERSON,ORG,Wiki
REPUBLICANS,CONSERVATIVES,ATTRACT,NORP,NORP,Wiki
AFRICAN_AMERICANS,THE_REPUBLICAN_PARTY,SUPPORT,NORP,ORG,Wiki
WHO,MONDALE,CHALLENGE,ORG,PERSON,Wiki
THE_DEMOCRATIC_PARTY,FINANCE,OPPOSE,ORG,ORG,Wiki
DEMOCRATS,MANY_STATES,CONTROL,NORP,GPE,Wiki
THE_DEMOCRATIC_PARTY,ISRAEL,SUPPORT,ORG,GPE,Wiki
WHO,CONFLICT,SEEK,ORG,GPE,Wiki
THE_UNITED_STATES,HAMAS,ISOLATE,GPE,ORG,Wiki
THE_NATIONAL_ELECTION_STUDIES_NES,SURVEYS,CONDUCT,ORG,ORG,Wiki
AFRICAN_AMERICANS,THE_REPUBLICAN_PARTY,FAVOR,NORP,ORG,Wiki
THE_REPUBLICAN_PARTY,AFRICAN_AMERICANS,DRIFT,ORG,NORP,Wiki
CUBAN_AMERICANS,REPUBLICAN,VOTE,NORP,NORP,Wiki
JOE_BIDEN,DEB_HAALAND,CHOOSE,PERSON,PERSON,Wiki
ARAB_AMERICANS,DEMOCRATIC,LEAN,NORP,NORP,Wiki
BLEWITT,LAFAYETTE_COLLEGE,ATTEND,PERSON,ORG,Wiki
MARY_ANN_BLACKWELL,BLEWITT,REMARRY,PERSON,PERSON,Wiki
TRUMP,THE_TAX_CUTS,SIGN,ORG,ORG,Wiki
TRUMP,THE_2020_PRESIDENTIAL_ELECTION,LOSE,ORG,EVENT,Wiki
UKRAINE,TRUMP,PRESSURE,GPE,ORG,Wiki
2019,TRUMP,PRESSURE,PRODUCT,ORG,Wiki
HISTORIANS,TRUMP,RANK,NORP,ORG,Wiki
FORDHAM_UNIVERSITY,DONALD_TRUMP,ENROL,ORG,PERSON,Wiki
MARLA,WHO,RAISE,GPE,ORG,Wiki
CALIFORNIA,WHO,RAISE,GPE,ORG,Wiki
TRUMP,HARRAHS,OPEN,ORG,ORG,Wiki
TRUMP,CASINO,BUY,ORG,PRODUCT,Wiki
TRUMP,MITT_ROMNEY,ENDORSE,ORG,PERSON,Wiki
HILLARY_CLINTON,TRUMP,LEAD,PERSON,ORG,Wiki
POLITICO,TRUMPS,DESCRIBE,PERSON,PERSON,Wiki
DAVID_DUKE,TRUMP,SUPPORT,PERSON,ORG,Wiki
LEGISLATION,TRUMP,SIGN,PERSON,ORG,Wiki
TRUMP,THE_U.S.,WITHDRAW,ORG,ORG,Wiki
TRUMP,CHINA,ACCUSE,ORG,GPE,Wiki
TRUMP,CHINA,PUNISH,ORG,GPE,Wiki
THE_TRUMP_ADMINISTRATION,SANCTIONS,IMPOSE,ORG,PERSON,Wiki
THE_U.S.,JERUSALEM,RECOGNIZE,ORG,GPE,Wiki
TRUMP,THE_UNITED_STATES,WITHDRAW,ORG,GPE,Wiki
TRUMP,KIM,MEET,ORG,PERSON,Wiki
TRUMP,COURTS,DISPARAGE,ORG,ORG,Wiki
TRUMP,BOB_WOODWARD,TELL,ORG,PERSON,Wiki
HHS,TRUMP,TELL,ORG,ORG,Wiki
TRUMP,COVID19,DESCRIBE,ORG,PERSON,Wiki
VOTERS,TRUMP,BLAME,ORG,ORG,Wiki
SANCTIONS,FLYNN,TALK,PERSON,PERSON,Wiki
PENCE,FLYNN,MISLEAD,ORG,PERSON,Wiki
INDIVIDUAL1,WHO,IDENTIFY,ORG,ORG,Wiki
TRUMP,UKRAINE_VOLODYMYR_ZELENSKYY,INVESTIGATE,ORG,ORG,Wiki
WHO,TRUMP,CONVICT,ORG,ORG,Wiki
TRUMP,HELP,SEEK,ORG,ORG,Wiki
TWITTER,TRUMP,POST,GPE,ORG,Wiki
THE_REPUBLICAN_PARTY,TRUMPS,JUSTIFY,ORG,PERSON,Wiki
TRUMP,THE_2020_PRESIDENTIAL_ELECTION,STEAL,ORG,EVENT,Wiki
TRUMP,THE_WHITE_HOUSE,LEAVE,ORG,ORG,Wiki
OBAMA,TRUMP,PLACE,PERSON,ORG,Wiki
2017,TRUMP,PLACE,PRODUCT,ORG,Wiki
TRUMP,OBAMA,LEAD,ORG,PERSON,Wiki
U.S.,BARACK_OBAMA,BEAR,GPE,PERSON,Wiki
THE_U.S.,BIDEN,REELECT,ORG,PERSON,Wiki
THE_BIDEN_ADMINISTRATION,LEGISLATION,PASS,ORG,PERSON,Wiki
LEGISLATION,BIDEN,ENACT,PERSON,PERSON,Wiki
MISSISSIPPI,WHO,LYNCH,GPE,ORG,Wiki
RESTRICTIONS,TRAVELLERS,STIMULATE,PERSON,ORG,Wiki
RESTRICTIONS,TRAVELLERS,PRESSURE,PERSON,ORG,Wiki
PLANTS,BIOFUELS,BIOMASSDERIVE,ORG,PERSON,Wiki
WASTE,BIOFUELS,BIOMASSDERIVE,PERSON,PERSON,Wiki
HYDROGEN,AIRCRAFT,POWER,PERSON,ORG,Wiki
PETE_BUTTIGIEG,BIDEN,APPOINT,PERSON,PERSON,Wiki
THE_BIDEN_ADMINISTRATION,BIDEN,WORK,ORG,PERSON,Wiki
LAW,BIDEN,SIGN,PERSON,PERSON,Wiki
THE_BIDEN_ADMINISTRATION,THE_KEYSTONE_PIPELINE,SUPPORT,ORG,ORG,Wiki
THE_UNITED_STATES,THE_PARIS_AGREEMENT,REJOIN,GPE,ORG,Wiki
ROBINETTE_BIDEN_III,HALLIE_OLIVERE,MARRY,PERSON,PERSON,Wiki
ST._JOSEPHS,BIDEN,BURY,GPE,PERSON,Wiki
HUNTER_BIDEN,MELISSA_COHEN,MARRY,PERSON,PERSON,Wiki
THE_DELAWARE_HUMANE_ASSOCIATION,WHO,ADOPT,ORG,ORG,Wiki
JOE,WHO,ADOPT,PERSON,ORG,Wiki
MARYLAND,WILLIAM_BIDEN,SETTLE,GPE,PERSON,Wiki
FAMILIES,MICHELLE_OBAMA,IDENTIFY,ORG,PERSON,Wiki
CHILDREN,MELANIA_TRUMP,HELP,ORG,PERSON,Wiki
INFORMATION,WHO,PROVIDE,ORG,ORG,Wiki
H.R._1,D.C.,ADMIT,PERSON,GPE,Wiki
STATES,ELECTIONS,RUN,GPE,ORG,Wiki
REPUBLICANS,DEBATE,BLOCK,NORP,ORG,Wiki
NEWSOM,REDWOOD_HIGH_SCHOOL,ATTEND,ORG,ORG,Wiki
WILLIE_BROWN,NEWSOM,FILL,PERSON,ORG,Wiki
2010,NEWSOM,ELECT,PRODUCT,ORG,Wiki
TESSA_THOMAS_NÉE_MENZIES,NEWSOM,BEAR,PERSON,ORG,Wiki
NEWSOM,THE_PLUMPJACK_WINERY,START,ORG,ORG,Wiki
GORDON_GETTY,NEWSOM,TREAT,PERSON,ORG,Wiki
NEWSOMS,BROWN,APPOINT,NORP,PERSON,Wiki
BROWN,NEWSOMS,APPOINT,PERSON,NORP,Wiki
NEWSOMS,500,PAY,NORP,PRODUCT,Wiki
WILLIE_BROWN,NEWSOM,ENDORSE,PERSON,ORG,Wiki
GONZALEZ,NEWSOM,CHALLENGE,PERSON,ORG,Wiki
NEWSOM,UNITE,JOIN,ORG,ORG,Wiki
NEWSOM,THE_URBANRURAL_ROUNDTABLE,HOST,ORG,ORG,Wiki
NEWSOM,VOTES,REMOVE,ORG,PERSON,Wiki
NEWSOM,ASSEMBLYWOMAN_SHIRLEY_WEBER,APPOINT,ORG,ORG,Wiki
THE_U.S.,XAVIER_BECERRA,CONFIRM,ORG,PERSON,Wiki
DIANNE_FEINSTEIN,NEWSOM,REPLACE,PERSON,ORG,Wiki
THE_U.S.,DIANNE_FEINSTEIN,RETIRE,ORG,PERSON,Wiki
THE_STATE,NEWSOM,DIRECT,GPE,ORG,Wiki
NEWSOM,LEGISLATION,SIGN,ORG,PERSON,Wiki
LAW,NEWSOM,SIGN,PERSON,ORG,Wiki
NEWSOM,A_STATE_OF_EMERGENCY,DECLARE,ORG,ORG,Wiki
NEWSOM,TRUMP,SPEAK,ORG,ORG,Wiki
NEWSOM,THE_DEMOCRATIC_NATIONAL_CONVENTION,ADDRESS,ORG,EVENT,Wiki
NEWSOM,LEGISLATION,VETO,ORG,PERSON,Wiki
NEWSOM,HUNTINGTON_BEACH,SUE,ORG,GPE,Wiki
NIMBYISM,THE_STATE,DESTROY,ORG,GPE,Wiki
BIDEN,THE_U.S.,RECOMMIT,PERSON,ORG,Wiki
BIDEN,THE_U.S.,RETURN,PERSON,ORG,Wiki
TRUDEAU,BIDENS,ACCUSE,PERSON,PERSON,Wiki
THE_U.S._TREASURY_DEPARTMENT,TEMPORARY_PROTECTED_STATUS,GRANT,ORG,ORG,Wiki
THE_EUROPEAN_UNION,CHINA,HAND,ORG,GPE,Wiki
BIDEN,PUTIN,CONDEMN,PERSON,PERSON,Wiki
THE_US,PUTIN,SANCTION,ORG,PERSON,Wiki
THE_BIDEN_ADMINISTRATION,HIMARS,SUPPLY,ORG,ORG,Wiki
JERUSALEM,THE_BIDEN_ADMINISTRATION,RECOGNIZE,GPE,ORG,Wiki
THE_BIDEN_ADMINISTRATION,U.S.,RETURN,ORG,GPE,Wiki
BIDEN,COVID19_CHINA,UNDERTAKE,PERSON,ORG,Wiki
BIDEN,THE_U.N._GENERAL_ASSEMBLY,CONSIDER,PERSON,ORG,Wiki
THE_BIDEN_ADMINISTRATION,SANCTIONS,IMPOSE,ORG,PERSON,Wiki
U.S.,THE_AFGHAN_GOVERNMENT,SUPPORT,GPE,ORG,Wiki
